sessionnum,condition,playerid,decision0d1c,previous_decision,round_num,num_neighbors,group_size,fluid_dummy,_Icondition_2,_Icondition_3,_Icondition_4
48,Static,4811,1,,1,1,14,0,0,1,0
1,Static,109,0,,1,5,32,0,0,1,0
29,Static,2919,0,,1,1,17,0,0,1,0
11,Static,1119,1,,1,6,25,0,0,1,0
42,Static,4204,1,,1,6,19,0,0,1,0
24,Static,2405,0,,1,2,10,0,0,1,0
1,Static,116,0,,1,8,32,0,0,1,0
1,Static,124,1,,1,7,32,0,0,1,0
1,Static,106,0,,1,5,32,0,0,1,0
48,Static,4817,0,,1,3,14,0,0,1,0
35,Static,3505,0,,1,4,21,0,0,1,0
7,Static,707,1,,1,5,22,0,0,1,0
1,Static,115,1,,1,8,32,0,0,1,0
1,Static,112,0,,1,4,32,0,0,1,0
1,Static,129,1,,1,6,32,0,0,1,0
11,Static,1125,1,,1,9,25,0,0,1,0
29,Static,2914,1,,1,0,17,0,0,1,0
16,Static,1614,0,,1,1,11,0,0,1,0
7,Static,703,1,,1,3,22,0,0,1,0
35,Static,3504,1,,1,3,21,0,0,1,0
16,Static,1604,1,,1,1,11,0,0,1,0
11,Static,1111,0,,1,7,25,0,0,1,0
11,Static,1123,1,,1,3,25,0,0,1,0
35,Static,3501,0,,1,2,21,0,0,1,0
1,Static,143,0,,1,5,32,0,0,1,0
20,Static,2005,1,,1,1,19,0,0,1,0
48,Static,4816,1,,1,5,14,0,0,1,0
11,Static,1101,1,,1,4,25,0,0,1,0
20,Static,2001,1,,1,4,19,0,0,1,0
11,Static,1129,1,,1,5,25,0,0,1,0
42,Static,4207,0,,1,2,19,0,0,1,0
1,Static,104,1,,1,5,32,0,0,1,0
29,Static,2918,0,,1,4,17,0,0,1,0
48,Static,4814,0,,1,1,14,0,0,1,0
48,Static,4805,0,,1,4,14,0,0,1,0
7,Static,709,1,,1,4,22,0,0,1,0
29,Static,2912,1,,1,3,17,0,0,1,0
29,Static,2915,1,,1,2,17,0,0,1,0
24,Static,2412,1,,1,2,10,0,0,1,0
16,Static,1609,0,,1,1,11,0,0,1,0
42,Static,4214,1,,1,2,19,0,0,1,0
20,Static,2003,1,,1,2,19,0,0,1,0
7,Static,706,1,,1,3,22,0,0,1,0
20,Static,2009,1,,1,3,19,0,0,1,0
24,Static,2408,1,,1,1,10,0,0,1,0
42,Static,4200,0,,1,3,19,0,0,1,0
7,Static,717,1,,1,3,22,0,0,1,0
29,Static,2916,0,,1,5,17,0,0,1,0
1,Static,108,0,,1,5,32,0,0,1,0
16,Static,1611,1,,1,0,11,0,0,1,0
48,Static,4813,0,,1,3,14,0,0,1,0
20,Static,2014,1,,1,0,19,0,0,1,0
29,Static,2905,0,,1,2,17,0,0,1,0
11,Static,1128,1,,1,3,25,0,0,1,0
35,Static,3513,0,,1,3,21,0,0,1,0
20,Static,2016,1,,1,4,19,0,0,1,0
42,Static,4208,1,,1,3,19,0,0,1,0
48,Static,4815,0,,1,3,14,0,0,1,0
7,Static,701,1,,1,6,22,0,0,1,0
11,Static,1103,0,,1,3,25,0,0,1,0
7,Static,700,1,,1,4,22,0,0,1,0
7,Static,712,1,,1,4,22,0,0,1,0
11,Static,1116,0,,1,7,25,0,0,1,0
20,Static,2021,1,,1,4,19,0,0,1,0
35,Static,3523,0,,1,1,21,0,0,1,0
29,Static,2909,0,,1,2,17,0,0,1,0
42,Static,4218,1,,1,3,19,0,0,1,0
35,Static,3522,1,,1,9,21,0,0,1,0
11,Static,1118,0,,1,7,25,0,0,1,0
11,Static,1109,1,,1,4,25,0,0,1,0
29,Static,2908,1,,1,5,17,0,0,1,0
1,Static,133,0,,1,7,32,0,0,1,0
11,Static,1113,1,,1,5,25,0,0,1,0
29,Static,2901,0,,1,5,17,0,0,1,0
42,Static,4212,1,,1,1,19,0,0,1,0
7,Static,716,1,,1,7,22,0,0,1,0
1,Static,123,1,,1,3,32,0,0,1,0
35,Static,3519,1,,1,2,21,0,0,1,0
16,Static,1607,1,,1,2,11,0,0,1,0
20,Static,2011,0,,1,2,19,0,0,1,0
29,Static,2903,0,,1,5,17,0,0,1,0
20,Static,2010,0,,1,3,19,0,0,1,0
29,Static,2907,1,,1,5,17,0,0,1,0
7,Static,702,0,,1,3,22,0,0,1,0
1,Static,125,0,,1,6,32,0,0,1,0
1,Static,137,1,,1,4,32,0,0,1,0
24,Static,2402,0,,1,1,10,0,0,1,0
35,Static,3520,0,,1,3,21,0,0,1,0
11,Static,1127,0,,1,4,25,0,0,1,0
11,Static,1124,0,,1,6,25,0,0,1,0
42,Static,4209,0,,1,3,19,0,0,1,0
7,Static,721,1,,1,2,22,0,0,1,0
11,Static,1107,1,,1,4,25,0,0,1,0
1,Static,107,1,,1,6,32,0,0,1,0
11,Static,1122,0,,1,7,25,0,0,1,0
20,Static,2008,1,,1,2,19,0,0,1,0
20,Static,2006,1,,1,2,19,0,0,1,0
20,Static,2013,1,,1,4,19,0,0,1,0
48,Static,4802,1,,1,2,14,0,0,1,0
29,Static,2904,1,,1,1,17,0,0,1,0
24,Static,2400,0,,1,1,10,0,0,1,0
24,Static,2406,1,,1,1,10,0,0,1,0
24,Static,2410,0,,1,2,10,0,0,1,0
1,Static,126,1,,1,4,32,0,0,1,0
35,Static,3502,0,,1,4,21,0,0,1,0
1,Static,121,1,,1,1,32,0,0,1,0
16,Static,1608,1,,1,2,11,0,0,1,0
11,Static,1115,0,,1,9,25,0,0,1,0
1,Static,122,1,,1,8,32,0,0,1,0
35,Static,3526,1,,1,0,21,0,0,1,0
35,Static,3517,0,,1,4,21,0,0,1,0
11,Static,1104,0,,1,6,25,0,0,1,0
35,Static,3512,1,,1,3,21,0,0,1,0
11,Static,1102,1,,1,7,25,0,0,1,0
1,Static,114,0,,1,4,32,0,0,1,0
20,Static,2022,1,,1,3,19,0,0,1,0
48,Static,4807,1,,1,3,14,0,0,1,0
20,Static,2004,1,,1,1,19,0,0,1,0
48,Static,4806,1,,1,2,14,0,0,1,0
1,Static,113,0,,1,3,32,0,0,1,0
16,Static,1605,0,,1,1,11,0,0,1,0
1,Static,102,1,,1,10,32,0,0,1,0
48,Static,4808,1,,1,6,14,0,0,1,0
16,Static,1613,0,,1,1,11,0,0,1,0
20,Static,2007,1,,1,4,19,0,0,1,0
24,Static,2407,1,,1,2,10,0,0,1,0
16,Static,1606,0,,1,0,11,0,0,1,0
35,Static,3503,1,,1,6,21,0,0,1,0
42,Static,4213,0,,1,9,19,0,0,1,0
7,Static,708,0,,1,2,22,0,0,1,0
7,Static,722,0,,1,5,22,0,0,1,0
48,Static,4809,1,,1,2,14,0,0,1,0
42,Static,4202,0,,1,0,19,0,0,1,0
11,Static,1110,1,,1,6,25,0,0,1,0
1,Static,110,1,,1,6,32,0,0,1,0
42,Static,4203,0,,1,4,19,0,0,1,0
42,Static,4210,1,,1,5,19,0,0,1,0
35,Static,3521,1,,1,6,21,0,0,1,0
29,Static,2920,1,,1,1,17,0,0,1,0
42,Static,4217,1,,1,3,19,0,0,1,0
1,Static,139,1,,1,4,32,0,0,1,0
11,Static,1103,0,0,2,3,24,0,0,1,0
11,Static,1128,0,1,2,3,24,0,0,1,0
1,Static,133,0,0,2,7,30,0,0,1,0
35,Static,3512,0,1,2,3,21,0,0,1,0
1,Static,114,0,0,2,4,30,0,0,1,0
7,Static,719,1,1,2,5,22,0,0,1,0
1,Static,116,0,0,2,8,30,0,0,1,0
1,Static,110,1,1,2,6,30,0,0,1,0
1,Static,126,1,1,2,4,30,0,0,1,0
20,Static,2013,1,1,2,4,19,0,0,1,0
16,Static,1609,1,0,2,1,11,0,0,1,0
20,Static,2006,1,1,2,2,19,0,0,1,0
20,Static,2020,1,1,2,5,19,0,0,1,0
7,Static,713,1,1,2,4,22,0,0,1,0
7,Static,720,0,1,2,2,22,0,0,1,0
42,Static,4212,0,1,2,1,19,0,0,1,0
35,Static,3518,1,0,2,4,21,0,0,1,0
42,Static,4218,1,1,2,3,19,0,0,1,0
11,Static,1113,1,1,2,5,24,0,0,1,0
29,Static,2908,1,1,2,5,17,0,0,1,0
20,Static,2015,1,1,2,2,19,0,0,1,0
35,Static,3502,0,0,2,4,21,0,0,1,0
1,Static,112,0,0,2,4,30,0,0,1,0
1,Static,124,1,1,2,6,30,0,0,1,0
1,Static,106,1,0,2,5,30,0,0,1,0
35,Static,3522,0,1,2,9,21,0,0,1,0
20,Static,2007,0,1,2,4,19,0,0,1,0
1,Static,123,1,1,2,3,30,0,0,1,0
11,Static,1107,1,1,2,3,24,0,0,1,0
7,Static,701,1,1,2,6,22,0,0,1,0
48,Static,4811,0,1,2,1,14,0,0,1,0
29,Static,2909,1,0,2,2,17,0,0,1,0
1,Static,139,1,1,2,2,30,0,0,1,0
29,Static,2914,1,1,2,0,17,0,0,1,0
24,Static,2410,0,0,2,2,10,0,0,1,0
35,Static,3520,1,0,2,3,21,0,0,1,0
11,Static,1104,0,0,2,6,24,0,0,1,0
1,Static,105,0,0,2,7,30,0,0,1,0
20,Static,2023,1,1,2,1,19,0,0,1,0
1,Static,111,0,1,2,2,30,0,0,1,0
42,Static,4204,1,1,2,6,19,0,0,1,0
24,Static,2402,1,0,2,1,10,0,0,1,0
24,Static,2407,1,1,2,2,10,0,0,1,0
7,Static,718,0,1,2,3,22,0,0,1,0
20,Static,2004,1,1,2,1,19,0,0,1,0
16,Static,1611,1,1,2,0,11,0,0,1,0
42,Static,4211,1,1,2,3,19,0,0,1,0
24,Static,2408,1,1,2,1,10,0,0,1,0
11,Static,1116,1,0,2,7,24,0,0,1,0
11,Static,1122,0,0,2,7,24,0,0,1,0
29,Static,2919,1,0,2,1,17,0,0,1,0
35,Static,3511,0,1,2,5,21,0,0,1,0
48,Static,4805,1,0,2,4,14,0,0,1,0
20,Static,2016,1,1,2,4,19,0,0,1,0
24,Static,2406,0,1,2,1,10,0,0,1,0
16,Static,1613,1,0,2,1,11,0,0,1,0
11,Static,1110,1,1,2,6,24,0,0,1,0
11,Static,1108,0,0,2,10,24,0,0,1,0
1,Static,117,0,0,2,7,30,0,0,1,0
16,Static,1603,1,1,2,1,11,0,0,1,0
42,Static,4206,1,0,2,4,19,0,0,1,0
16,Static,1601,1,1,2,2,11,0,0,1,0
11,Static,1124,1,0,2,6,24,0,0,1,0
35,Static,3508,1,1,2,3,21,0,0,1,0
7,Static,716,1,1,2,7,22,0,0,1,0
29,Static,2918,0,0,2,4,17,0,0,1,0
16,Static,1614,0,0,2,1,11,0,0,1,0
16,Static,1608,0,1,2,2,11,0,0,1,0
35,Static,3501,0,0,2,2,21,0,0,1,0
7,Static,708,1,0,2,2,22,0,0,1,0
35,Static,3513,0,0,2,3,21,0,0,1,0
35,Static,3521,1,1,2,6,21,0,0,1,0
7,Static,715,1,1,2,3,22,0,0,1,0
7,Static,709,1,1,2,4,22,0,0,1,0
35,Static,3517,0,0,2,4,21,0,0,1,0
48,Static,4816,0,1,2,5,14,0,0,1,0
48,Static,4812,0,0,2,2,14,0,0,1,0
20,Static,2018,1,1,2,3,19,0,0,1,0
20,Static,2022,1,1,2,3,19,0,0,1,0
35,Static,3526,1,1,2,0,21,0,0,1,0
20,Static,2009,1,1,2,3,19,0,0,1,0
1,Static,129,1,1,2,6,30,0,0,1,0
29,Static,2916,1,0,2,5,17,0,0,1,0
11,Static,1123,0,1,2,3,24,0,0,1,0
24,Static,2400,0,0,2,1,10,0,0,1,0
48,Static,4813,0,0,2,3,14,0,0,1,0
29,Static,2904,0,1,2,1,17,0,0,1,0
29,Static,2910,1,0,2,2,17,0,0,1,0
1,Static,134,1,0,2,7,30,0,0,1,0
7,Static,703,1,1,2,3,22,0,0,1,0
35,Static,3507,0,1,2,1,21,0,0,1,0
42,Static,4210,1,1,2,5,19,0,0,1,0
42,Static,4214,1,1,2,2,19,0,0,1,0
11,Static,1106,1,0,2,2,24,0,0,1,0
11,Static,1111,1,0,2,7,24,0,0,1,0
35,Static,3503,1,1,2,6,21,0,0,1,0
1,Static,109,0,0,2,5,30,0,0,1,0
35,Static,3505,0,0,2,4,21,0,0,1,0
29,Static,2912,0,1,2,3,17,0,0,1,0
11,Static,1118,1,0,2,7,24,0,0,1,0
42,Static,4200,0,0,2,3,19,0,0,1,0
29,Static,2915,1,1,2,2,17,0,0,1,0
29,Static,2901,1,0,2,5,17,0,0,1,0
7,Static,714,1,1,2,2,22,0,0,1,0
20,Static,2003,1,1,2,2,19,0,0,1,0
1,Static,121,1,1,2,1,30,0,0,1,0
48,Static,4807,1,1,2,3,14,0,0,1,0
16,Static,1605,1,0,2,1,11,0,0,1,0
29,Static,2921,1,1,2,3,17,0,0,1,0
20,Static,2008,1,1,2,2,19,0,0,1,0
11,Static,1112,1,0,2,5,24,0,0,1,0
48,Static,4802,1,1,2,2,14,0,0,1,0
29,Static,2906,0,0,2,4,17,0,0,1,0
7,Static,712,1,1,2,4,22,0,0,1,0
7,Static,702,1,0,2,3,22,0,0,1,0
1,Static,108,0,0,2,4,30,0,0,1,0
7,Static,707,1,1,2,5,22,0,0,1,0
11,Static,1119,0,1,2,6,24,0,0,1,0
48,Static,4806,1,1,2,2,14,0,0,1,0
20,Static,2010,1,0,2,3,19,0,0,1,0
20,Static,2011,0,0,2,2,19,0,0,1,0
16,Static,1604,1,1,2,1,11,0,0,1,0
48,Static,4817,1,0,2,3,14,0,0,1,0
1,Static,125,0,0,2,6,30,0,0,1,0
24,Static,2405,1,0,2,2,10,0,0,1,0
24,Static,2412,1,1,2,2,10,0,0,1,0
1,Static,102,0,1,2,10,30,0,0,1,0
42,Static,4209,0,0,2,3,19,0,0,1,0
20,Static,2014,0,1,2,0,19,0,0,1,0
1,Static,122,1,1,2,8,30,0,0,1,0
48,Static,4800,1,1,2,3,14,0,0,1,0
42,Static,4216,0,1,2,3,19,0,0,1,0
11,Static,1115,0,0,2,8,24,0,0,1,0
7,Static,710,0,0,2,3,22,0,0,1,0
11,Static,1109,1,1,2,4,24,0,0,1,0
11,Static,1127,1,0,2,4,24,0,0,1,0
35,Static,3506,1,0,2,4,21,0,0,1,0
16,Static,1606,1,0,2,0,11,0,0,1,0
1,Static,141,1,0,2,6,30,0,0,1,0
29,Static,2903,0,0,2,5,17,0,0,1,0
11,Static,1125,0,1,2,9,24,0,0,1,0
42,Static,4208,1,1,2,3,19,0,0,1,0
7,Static,705,1,1,2,2,22,0,0,1,0
1,Static,142,1,1,2,5,30,0,0,1,0
1,Static,115,1,1,2,8,30,0,0,1,0
35,Static,3504,1,1,2,3,21,0,0,1,0
7,Static,721,1,1,2,2,22,0,0,1,0
7,Static,704,0,0,2,3,22,0,0,1,0
42,Static,4203,1,0,2,4,19,0,0,1,0
20,Static,2001,1,1,2,4,19,0,0,1,0
42,Static,4217,0,1,2,3,19,0,0,1,0
11,Static,1129,1,1,2,5,24,0,0,1,0
48,Static,4809,1,1,2,2,14,0,0,1,0
42,Static,4207,0,0,2,2,19,0,0,1,0
20,Static,2021,1,1,2,4,19,0,0,1,0
29,Static,2907,1,1,2,5,17,0,0,1,0
35,Static,3523,0,0,2,1,21,0,0,1,0
35,Static,3500,0,0,2,7,21,0,0,1,0
11,Static,1101,1,1,2,4,24,0,0,1,0
42,Static,4205,1,1,2,4,19,0,0,1,0
20,Static,2005,1,1,2,1,19,0,0,1,0
24,Static,2404,1,1,2,2,10,0,0,1,0
7,Static,717,1,1,2,3,22,0,0,1,0
1,Static,143,0,0,2,4,30,0,0,1,0
1,Static,136,0,0,2,4,30,0,0,1,0
42,Static,4201,1,1,2,3,19,0,0,1,0
1,Static,107,1,1,2,6,30,0,0,1,0
7,Static,700,1,1,2,4,22,0,0,1,0
29,Static,2905,1,0,2,2,17,0,0,1,0
42,Static,4220,1,1,2,1,19,0,0,1,0
42,Static,4213,0,0,2,9,19,0,0,1,0
48,Static,4815,1,0,2,3,14,0,0,1,0
29,Static,2920,1,1,2,1,17,0,0,1,0
42,Static,4202,0,0,2,0,19,0,0,1,0
35,Static,3525,1,1,2,2,21,0,0,1,0
1,Static,144,0,0,2,9,30,0,0,1,0
24,Static,2401,1,0,2,2,10,0,0,1,0
1,Static,113,1,0,2,3,30,0,0,1,0
48,Static,4808,1,1,2,6,14,0,0,1,0
7,Static,722,1,0,2,5,22,0,0,1,0
1,Static,127,0,0,2,3,30,0,0,1,0
11,Static,1114,1,1,2,3,24,0,0,1,0
48,Static,4814,0,0,2,1,14,0,0,1,0
35,Static,3519,1,1,2,2,21,0,0,1,0
16,Static,1607,1,1,2,2,11,0,0,1,0
11,Static,1102,0,1,2,7,24,0,0,1,0
7,Static,706,0,1,2,3,22,0,0,1,0
16,Static,1606,1,1,3,0,11,0,0,1,0
16,Static,1601,1,1,3,2,11,0,0,1,0
24,Static,2410,0,0,3,2,10,0,0,1,0
42,Static,4201,0,1,3,3,19,0,0,1,0
24,Static,2400,1,0,3,1,10,0,0,1,0
7,Static,712,0,1,3,4,21,0,0,1,0
35,Static,3523,0,0,3,1,21,0,0,1,0
24,Static,2407,1,1,3,2,10,0,0,1,0
16,Static,1609,1,1,3,1,11,0,0,1,0
11,Static,1103,0,0,3,2,23,0,0,1,0
7,Static,715,0,1,3,3,21,0,0,1,0
11,Static,1113,1,1,3,5,23,0,0,1,0
48,Static,4812,0,0,3,2,14,0,0,1,0
11,Static,1109,1,1,3,3,23,0,0,1,0
11,Static,1107,1,1,3,3,23,0,0,1,0
42,Static,4207,0,0,3,2,19,0,0,1,0
42,Static,4200,0,0,3,3,19,0,0,1,0
1,Static,125,0,0,3,6,29,0,0,1,0
35,Static,3519,1,1,3,2,21,0,0,1,0
35,Static,3504,1,1,3,3,21,0,0,1,0
11,Static,1125,1,0,3,9,23,0,0,1,0
48,Static,4815,0,1,3,3,14,0,0,1,0
1,Static,108,0,0,3,3,29,0,0,1,0
1,Static,111,1,0,3,2,29,0,0,1,0
35,Static,3506,0,1,3,4,21,0,0,1,0
1,Static,124,0,1,3,6,29,0,0,1,0
1,Static,144,0,0,3,9,29,0,0,1,0
11,Static,1102,1,0,3,7,23,0,0,1,0
1,Static,127,0,0,3,3,29,0,0,1,0
35,Static,3511,0,0,3,5,21,0,0,1,0
1,Static,113,1,1,3,3,29,0,0,1,0
7,Static,709,0,1,3,4,21,0,0,1,0
7,Static,701,1,1,3,5,21,0,0,1,0
7,Static,718,1,0,3,2,21,0,0,1,0
7,Static,700,1,1,3,4,21,0,0,1,0
24,Static,2408,1,1,3,1,10,0,0,1,0
11,Static,1112,0,1,3,4,23,0,0,1,0
16,Static,1604,1,1,3,1,11,0,0,1,0
7,Static,707,0,1,3,5,21,0,0,1,0
7,Static,720,0,0,3,2,21,0,0,1,0
1,Static,143,0,0,3,4,29,0,0,1,0
16,Static,1607,1,1,3,2,11,0,0,1,0
42,Static,4205,1,1,3,4,19,0,0,1,0
1,Static,141,1,1,3,5,29,0,0,1,0
35,Static,3526,0,1,3,0,21,0,0,1,0
1,Static,116,0,0,3,8,29,0,0,1,0
1,Static,126,1,1,3,4,29,0,0,1,0
16,Static,1611,0,1,3,0,11,0,0,1,0
1,Static,112,0,0,3,4,29,0,0,1,0
35,Static,3517,0,0,3,4,21,0,0,1,0
42,Static,4209,0,0,3,3,19,0,0,1,0
1,Static,107,1,1,3,6,29,0,0,1,0
42,Static,4204,1,1,3,6,19,0,0,1,0
11,Static,1122,0,0,3,6,23,0,0,1,0
24,Static,2412,1,1,3,2,10,0,0,1,0
11,Static,1123,0,0,3,3,23,0,0,1,0
42,Static,4216,1,0,3,3,19,0,0,1,0
1,Static,105,0,0,3,7,29,0,0,1,0
11,Static,1104,0,0,3,6,23,0,0,1,0
48,Static,4809,1,1,3,2,14,0,0,1,0
7,Static,722,1,1,3,5,21,0,0,1,0
16,Static,1608,1,0,3,2,11,0,0,1,0
7,Static,706,1,0,3,3,21,0,0,1,0
24,Static,2401,0,1,3,2,10,0,0,1,0
1,Static,102,0,0,3,9,29,0,0,1,0
11,Static,1119,1,0,3,6,23,0,0,1,0
48,Static,4813,0,0,3,3,14,0,0,1,0
42,Static,4208,1,1,3,3,19,0,0,1,0
1,Static,106,0,1,3,5,29,0,0,1,0
42,Static,4206,1,1,3,4,19,0,0,1,0
35,Static,3502,1,0,3,4,21,0,0,1,0
35,Static,3512,0,0,3,3,21,0,0,1,0
24,Static,2406,0,0,3,1,10,0,0,1,0
35,Static,3513,0,0,3,3,21,0,0,1,0
7,Static,713,1,1,3,4,21,0,0,1,0
1,Static,115,1,1,3,8,29,0,0,1,0
1,Static,122,1,1,3,7,29,0,0,1,0
11,Static,1106,1,1,3,2,23,0,0,1,0
1,Static,136,0,0,3,4,29,0,0,1,0
7,Static,703,1,1,3,3,21,0,0,1,0
7,Static,704,0,0,3,3,21,0,0,1,0
48,Static,4802,1,1,3,2,14,0,0,1,0
35,Static,3507,0,0,3,1,21,0,0,1,0
11,Static,1115,0,0,3,7,23,0,0,1,0
42,Static,4217,1,0,3,3,19,0,0,1,0
48,Static,4817,0,1,3,3,14,0,0,1,0
16,Static,1603,0,1,3,1,11,0,0,1,0
11,Static,1127,1,1,3,4,23,0,0,1,0
48,Static,4807,0,1,3,3,14,0,0,1,0
48,Static,4811,0,0,3,1,14,0,0,1,0
1,Static,114,0,0,3,4,29,0,0,1,0
11,Static,1116,0,1,3,7,23,0,0,1,0
7,Static,710,1,0,3,3,21,0,0,1,0
1,Static,121,1,1,3,1,29,0,0,1,0
7,Static,716,0,1,3,7,21,0,0,1,0
35,Static,3500,0,0,3,7,21,0,0,1,0
1,Static,129,1,1,3,6,29,0,0,1,0
24,Static,2405,1,1,3,2,10,0,0,1,0
35,Static,3503,0,1,3,6,21,0,0,1,0
48,Static,4800,1,1,3,3,14,0,0,1,0
7,Static,708,1,1,3,2,21,0,0,1,0
35,Static,3521,0,1,3,6,21,0,0,1,0
42,Static,4213,0,0,3,9,19,0,0,1,0
11,Static,1108,0,0,3,10,23,0,0,1,0
11,Static,1128,1,0,3,3,23,0,0,1,0
48,Static,4806,1,1,3,2,14,0,0,1,0
48,Static,4814,1,0,3,1,14,0,0,1,0
16,Static,1605,0,1,3,1,11,0,0,1,0
7,Static,705,1,1,3,2,21,0,0,1,0
48,Static,4805,0,1,3,4,14,0,0,1,0
1,Static,134,0,1,3,7,29,0,0,1,0
16,Static,1614,0,0,3,1,11,0,0,1,0
35,Static,3505,0,0,3,4,21,0,0,1,0
1,Static,110,0,1,3,6,29,0,0,1,0
1,Static,139,1,1,3,2,29,0,0,1,0
35,Static,3501,0,0,3,2,21,0,0,1,0
1,Static,123,1,1,3,3,29,0,0,1,0
11,Static,1111,1,1,3,7,23,0,0,1,0
24,Static,2402,0,1,3,1,10,0,0,1,0
48,Static,4816,1,0,3,5,14,0,0,1,0
42,Static,4210,1,1,3,5,19,0,0,1,0
42,Static,4214,0,1,3,2,19,0,0,1,0
16,Static,1613,1,1,3,1,11,0,0,1,0
48,Static,4808,0,1,3,6,14,0,0,1,0
35,Static,3518,0,1,3,4,21,0,0,1,0
11,Static,1118,0,1,3,7,23,0,0,1,0
35,Static,3522,0,0,3,9,21,0,0,1,0
1,Static,109,0,0,3,4,29,0,0,1,0
35,Static,3508,1,1,3,3,21,0,0,1,0
1,Static,117,1,0,3,7,29,0,0,1,0
11,Static,1110,1,1,3,5,23,0,0,1,0
35,Static,3525,1,1,3,2,21,0,0,1,0
42,Static,4203,1,1,3,4,19,0,0,1,0
42,Static,4202,0,0,3,0,19,0,0,1,0
7,Static,702,1,1,3,3,21,0,0,1,0
1,Static,133,0,0,3,7,29,0,0,1,0
42,Static,4212,0,0,3,1,19,0,0,1,0
11,Static,1129,0,1,3,5,23,0,0,1,0
35,Static,3520,1,1,3,3,21,0,0,1,0
7,Static,717,1,1,3,3,21,0,0,1,0
42,Static,4220,1,1,3,1,19,0,0,1,0
7,Static,714,1,1,3,2,21,0,0,1,0
11,Static,1114,1,1,3,3,23,0,0,1,0
42,Static,4218,1,1,3,3,19,0,0,1,0
7,Static,719,1,1,3,5,21,0,0,1,0
42,Static,4211,1,1,3,3,19,0,0,1,0
24,Static,2404,1,1,3,2,10,0,0,1,0
11,Static,1101,1,1,3,4,23,0,0,1,0
24,Static,2404,1,1,4,2,10,0,0,1,0
24,Static,2408,1,1,4,1,10,0,0,1,0
11,Static,1108,0,0,4,9,21,0,0,1,0
1,Static,141,1,1,4,5,26,0,0,1,0
7,Static,704,0,0,4,3,21,0,0,1,0
7,Static,715,0,0,4,3,21,0,0,1,0
24,Static,2410,0,0,4,2,10,0,0,1,0
42,Static,4212,0,0,4,1,19,0,0,1,0
7,Static,714,1,1,4,2,21,0,0,1,0
7,Static,716,1,0,4,7,21,0,0,1,0
7,Static,718,0,1,4,2,21,0,0,1,0
7,Static,700,1,1,4,4,21,0,0,1,0
24,Static,2406,0,0,4,1,10,0,0,1,0
1,Static,125,0,0,4,6,26,0,0,1,0
1,Static,134,1,0,4,6,26,0,0,1,0
1,Static,107,1,1,4,5,26,0,0,1,0
11,Static,1112,0,0,4,4,21,0,0,1,0
42,Static,4204,1,1,4,6,19,0,0,1,0
1,Static,144,0,0,4,8,26,0,0,1,0
16,Static,1609,0,1,4,1,11,0,0,1,0
24,Static,2400,1,1,4,1,10,0,0,1,0
24,Static,2412,1,1,4,2,10,0,0,1,0
1,Static,136,0,0,4,4,26,0,0,1,0
11,Static,1113,1,1,4,5,21,0,0,1,0
16,Static,1611,0,0,4,0,11,0,0,1,0
11,Static,1122,0,0,4,6,21,0,0,1,0
1,Static,124,1,0,4,6,26,0,0,1,0
7,Static,717,1,1,4,3,21,0,0,1,0
42,Static,4220,1,1,4,1,19,0,0,1,0
24,Static,2405,1,1,4,2,10,0,0,1,0
7,Static,705,1,1,4,2,21,0,0,1,0
7,Static,707,0,0,4,5,21,0,0,1,0
16,Static,1613,1,1,4,1,11,0,0,1,0
42,Static,4213,0,0,4,9,19,0,0,1,0
16,Static,1607,1,1,4,2,11,0,0,1,0
11,Static,1102,1,1,4,7,21,0,0,1,0
7,Static,702,1,1,4,3,21,0,0,1,0
1,Static,121,1,1,4,1,26,0,0,1,0
7,Static,720,1,0,4,2,21,0,0,1,0
1,Static,109,0,0,4,3,26,0,0,1,0
1,Static,113,0,1,4,2,26,0,0,1,0
11,Static,1106,1,1,4,1,21,0,0,1,0
11,Static,1104,0,0,4,6,21,0,0,1,0
1,Static,110,0,0,4,6,26,0,0,1,0
1,Static,116,0,0,4,7,26,0,0,1,0
42,Static,4206,1,1,4,4,19,0,0,1,0
1,Static,143,0,0,4,1,26,0,0,1,0
11,Static,1115,0,0,4,6,21,0,0,1,0
42,Static,4207,0,0,4,2,19,0,0,1,0
16,Static,1605,0,0,4,1,11,0,0,1,0
11,Static,1103,0,0,4,2,21,0,0,1,0
11,Static,1107,1,1,4,3,21,0,0,1,0
7,Static,712,0,0,4,4,21,0,0,1,0
11,Static,1116,0,0,4,7,21,0,0,1,0
11,Static,1125,0,1,4,8,21,0,0,1,0
16,Static,1606,1,1,4,0,11,0,0,1,0
1,Static,126,1,1,4,4,26,0,0,1,0
1,Static,127,0,0,4,2,26,0,0,1,0
11,Static,1110,1,1,4,5,21,0,0,1,0
1,Static,133,0,0,4,7,26,0,0,1,0
11,Static,1127,0,1,4,4,21,0,0,1,0
16,Static,1603,1,0,4,1,11,0,0,1,0
42,Static,4211,1,1,4,3,19,0,0,1,0
11,Static,1129,0,0,4,5,21,0,0,1,0
1,Static,102,0,0,4,7,26,0,0,1,0
42,Static,4202,0,0,4,0,19,0,0,1,0
24,Static,2402,0,0,4,1,10,0,0,1,0
24,Static,2407,1,1,4,2,10,0,0,1,0
42,Static,4205,1,1,4,4,19,0,0,1,0
7,Static,701,1,1,4,5,21,0,0,1,0
16,Static,1608,0,1,4,2,11,0,0,1,0
